DECADE,NHGISNAM,NHGISST,NHGISCTY,ICPSRST,ICPSRCTY,ICPSRNAM,ICPSRSTI,ICPSRCTYI,ICPSRFIP,STATE,COUNTY,PID,X_CENTROID,Y_CENTROID,GISJOIN,GISJOIN2,SHAPE_AREA,SHAPE_LEN,state,census_pop,enslaved,farmv_total,improved,unimproved,land,farmv,pc_enslaved,cotton,corn,year,farmv_na,area,cotton_pc,ccratio
1900,Trumbull,390,1550,24,1550,TRUMBULL,24,1550,0,390,1550,1108,1260533.01339149,529016.60788537,G3901550,3901550,1643904262.6,162396.509889,Ohio,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,634.7149843093295,NA,NA
1900,Trumbull,390,1550,24,1550,TRUMBULL,24,1550,0,390,1550,1108,1260533.01339149,529016.60788537,G3901550,3901550,1643904262.6,162396.509889,Ohio,46591,0,16523332,240147,137405,377552,43.76438742212993,0,0,576470,1900,178.59159445248392,634.7149843093295,0,0
1900,Greene,190,0730,31,730,GREENE,31,730,0,190,0730,809,131804.86092741,509278.23853498,G1900730,1900730,1479203882.96,153937.274029,Iowa,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,571.1238122093156,NA,NA
1900,Greene,190,0730,31,730,GREENE,31,730,0,190,0730,809,131804.86092741,509278.23853498,G1900730,1900730,1479203882.96,153937.274029,Iowa,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,571.1238122093156,NA,NA
1900,Greene,190,0730,31,730,GREENE,31,730,0,190,0730,809,131804.86092741,509278.23853498,G1900730,1900730,1479203882.96,153937.274029,Iowa,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,571.1238122093156,NA,NA
1900,Greene,190,0730,31,730,GREENE,31,730,0,190,0730,809,131804.86092741,509278.23853498,G1900730,1900730,1479203882.96,153937.274029,Iowa,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,571.1238122093156,NA,NA
1900,Greene,190,0730,31,730,GREENE,31,730,0,190,0730,809,131804.86092741,509278.23853498,G1900730,1900730,1479203882.96,153937.274029,Iowa,17820,0,18638884,329617,36508,366125,50.9085257767156,0,0,4866700,1900,207.74504854811775,571.1238122093156,0,0
1900,Bayfield,550,0070,25,70,BAYFIELD/LA POINT,25,70,0,550,0070,1874,369170.23893868,1017384.79261017,G5500070,5500070,3913689243.54,340896.355464,Wisconsin,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,1511.0838649911796,NA,NA
1900,Bayfield,550,0070,25,70,BAYFIELD/LA POINT,25,70,0,550,0070,1874,369170.23893868,1017384.79261017,G5500070,5500070,3913689243.54,340896.355464,Wisconsin,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,1511.0838649911796,NA,NA
1900,Bayfield,550,0070,25,70,BAYFIELD/LA POINT,25,70,0,550,0070,1874,369170.23893868,1017384.79261017,G5500070,5500070,3913689243.54,340896.355464,Wisconsin,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,1511.0838649911796,NA,NA
1900,Bayfield,550,0070,25,70,BAYFIELD/LA POINT,25,70,0,550,0070,1874,369170.23893868,1017384.79261017,G5500070,5500070,3913689243.54,340896.355464,Wisconsin,14392,0,615578,8022,43805,51827,11.877554170606055,0,0,1760,1900,48.46934830970952,1511.0838649911796,0,0
1900,Pecos,480,3710,49,3710,PECOS,49,3710,0,480,3710,1518,-622263.03804145,-749756.42723209,G4803710,4803710,18447483382.9,719659.778059,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,7122.613154737611,NA,NA
1900,Pecos,480,3710,49,3710,PECOS,49,3710,0,480,3710,1518,-622263.03804145,-749756.42723209,G4803710,4803710,18447483382.9,719659.778059,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,7122.613154737611,NA,NA
1900,Pecos,480,3710,49,3710,PECOS,49,3710,0,480,3710,1518,-622263.03804145,-749756.42723209,G4803710,4803710,18447483382.9,719659.778059,Texas,2360,0,3329057,5346,2153201,2158547,1.542267553127173,0,41000,26640,1900,6.293610801142749,7122.613154737611,17.372881355932204,1.539039039039039
1900,Crawford,290,0550,34,550,CRAWFORD,34,550,0,290,0550,2614,408436.91504017,63463.93690961,G2900550,2900550,1926400103.48,191381.352035,Missouri,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,743.7872382665108,NA,NA
1900,Crawford,290,0550,34,550,CRAWFORD,34,550,0,290,0550,2614,408436.91504017,63463.93690961,G2900550,2900550,1926400103.48,191381.352035,Missouri,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,743.7872382665108,NA,NA
1900,Crawford,290,0550,34,550,CRAWFORD,34,550,0,290,0550,2614,408436.91504017,63463.93690961,G2900550,2900550,1926400103.48,191381.352035,Missouri,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,743.7872382665108,NA,NA
1900,Crawford,290,0550,34,550,CRAWFORD,34,550,0,290,0550,2614,408436.91504017,63463.93690961,G2900550,2900550,1926400103.48,191381.352035,Missouri,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,743.7872382665108,NA,NA
1900,Crawford,290,0550,34,550,CRAWFORD,34,550,0,290,0550,2614,408436.91504017,63463.93690961,G2900550,2900550,1926400103.48,191381.352035,Missouri,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,743.7872382665108,NA,NA
1900,Crawford,290,0550,34,550,CRAWFORD,34,550,0,290,0550,2614,408436.91504017,63463.93690961,G2900550,2900550,1926400103.48,191381.352035,Missouri,12959,0,3830891,100045,166198,266243,14.388701299189087,0,0,569950,1900,58.7167159987097,743.7872382665108,0,0
1900,Cheboygan,260,0310,23,310,CHEBOYGAN,23,310,0,260,0310,88,897371.26369873,942914.76115509,G2600310,2600310,2061080376.53,218354.262786,Michigan,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,795.7875824109478,NA,NA
1900,Cheboygan,260,0310,23,310,CHEBOYGAN,23,310,0,260,0310,88,897371.26369873,942914.76115509,G2600310,2600310,2061080376.53,218354.262786,Michigan,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,795.7875824109478,NA,NA
1900,Cheboygan,260,0310,23,310,CHEBOYGAN,23,310,0,260,0310,88,897371.26369873,942914.76115509,G2600310,2600310,2061080376.53,218354.262786,Michigan,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,795.7875824109478,NA,NA
1900,Cheboygan,260,0310,23,310,CHEBOYGAN,23,310,0,260,0310,88,897371.26369873,942914.76115509,G2600310,2600310,2061080376.53,218354.262786,Michigan,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,795.7875824109478,NA,NA
1900,Cheboygan,260,0310,23,310,CHEBOYGAN,23,310,0,260,0310,88,897371.26369873,942914.76115509,G2600310,2600310,2061080376.53,218354.262786,Michigan,15516,0,1929407,35379,60310,95689,20.163310307349853,0,0,28490,1900,82.28146100838443,795.7875824109478,0,0
1900,Columbia,360,0210,13,210,COLUMBIA,13,210,0,360,0210,2746,1816668.67893586,746855.27383713,G3600210,3600210,1679000139.91,184446.846311,New York,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,648.2655782964193,NA,NA
1900,Columbia,360,0210,13,210,COLUMBIA,13,210,0,360,0210,2746,1816668.67893586,746855.27383713,G3600210,3600210,1679000139.91,184446.846311,New York,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,648.2655782964193,NA,NA
1900,Columbia,360,0210,13,210,COLUMBIA,13,210,0,360,0210,2746,1816668.67893586,746855.27383713,G3600210,3600210,1679000139.91,184446.846311,New York,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,648.2655782964193,NA,NA
1900,Columbia,360,0210,13,210,COLUMBIA,13,210,0,360,0210,2746,1816668.67893586,746855.27383713,G3600210,3600210,1679000139.91,184446.846311,New York,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,648.2655782964193,NA,NA
1900,Columbia,360,0210,13,210,COLUMBIA,13,210,0,360,0210,2746,1816668.67893586,746855.27383713,G3600210,3600210,1679000139.91,184446.846311,New York,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,648.2655782964193,NA,NA
1900,Columbia,360,0210,13,210,COLUMBIA,13,210,0,360,0210,2746,1816668.67893586,746855.27383713,G3600210,3600210,1679000139.91,184446.846311,New York,43211,0,15062949,301103,74801,375904,40.0712655358815,0,0,438600,1900,163.52088136764914,648.2655782964193,0,0
1900,Kanawha,540,0390,56,390,KANAWHA,56,390,0,540,0390,2716,1248212.38416707,188969.33573502,G5400390,5400390,2359448371.22,308552.564945,West Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,910.9881092156828,NA,NA
1900,Kanawha,540,0390,56,390,KANAWHA,56,390,0,540,0390,2716,1248212.38416707,188969.33573502,G5400390,5400390,2359448371.22,308552.564945,West Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,910.9881092156828,NA,NA
1900,Kanawha,540,0390,56,390,KANAWHA,56,390,0,540,0390,2716,1248212.38416707,188969.33573502,G5400390,5400390,2359448371.22,308552.564945,West Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,910.9881092156828,NA,NA
1900,Kanawha,540,0390,56,390,KANAWHA,56,390,0,540,0390,2716,1248212.38416707,188969.33573502,G5400390,5400390,2359448371.22,308552.564945,West Virginia,54696,0,4358530,125492,125899,251391,17.337653297055184,0,0,606730,1900,70.75065661309229,910.9881092156828,0,0
1900,York,310,1850,35,1850,YORK,35,1850,0,310,1850,2147,-133499.47947808,379066.52177657,G3101850,3101850,1491866784.42,154549.708305,Nebraska,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,576.0129857970661,NA,NA
1900,York,310,1850,35,1850,YORK,35,1850,0,310,1850,2147,-133499.47947808,379066.52177657,G3101850,3101850,1491866784.42,154549.708305,Nebraska,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,576.0129857970661,NA,NA
1900,York,310,1850,35,1850,YORK,35,1850,0,310,1850,2147,-133499.47947808,379066.52177657,G3101850,3101850,1491866784.42,154549.708305,Nebraska,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,576.0129857970661,NA,NA
1900,York,310,1850,35,1850,YORK,35,1850,0,310,1850,2147,-133499.47947808,379066.52177657,G3101850,3101850,1491866784.42,154549.708305,Nebraska,18205,0,14280487,324771,47536,372307,38.356751283215196,0,0,3895820,1900,156.52437456997026,576.0129857970661,0,0
1900,Albemarle,510,0030,40,30,ALBEMARLE,40,30,0,510,0030,1679,1508350.16135601,197437.21826681,G5100030,5100030,1904100403.56,201295.508308,Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,735.177275991433,NA,NA
1900,Albemarle,510,0030,40,30,ALBEMARLE,40,30,0,510,0030,1679,1508350.16135601,197437.21826681,G5100030,5100030,1904100403.56,201295.508308,Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,735.177275991433,NA,NA
1900,Albemarle,510,0030,40,30,ALBEMARLE,40,30,0,510,0030,1679,1508350.16135601,197437.21826681,G5100030,5100030,1904100403.56,201295.508308,Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,735.177275991433,NA,NA
1900,Albemarle,510,0030,40,30,ALBEMARLE,40,30,0,510,0030,1679,1508350.16135601,197437.21826681,G5100030,5100030,1904100403.56,201295.508308,Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,735.177275991433,NA,NA
1900,Albemarle,510,0030,40,30,ALBEMARLE,40,30,0,510,0030,1679,1508350.16135601,197437.21826681,G5100030,5100030,1904100403.56,201295.508308,Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,735.177275991433,NA,NA
1900,Albemarle,510,0030,40,30,ALBEMARLE,40,30,0,510,0030,1679,1508350.16135601,197437.21826681,G5100030,5100030,1904100403.56,201295.508308,Virginia,28473,0,7438312,249409,147215,396624,18.754064302714912,0,0,740340,1900,76.5306781054737,735.177275991433,0,0
1900,Montcalm,260,1170,23,1170,MONTCALM,23,1170,0,260,1170,433,873777.80972997,700572.81753828,G2601170,2601170,1867320809.42,195091.928299,Michigan,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,720.9765953018217,NA,NA
1900,Montcalm,260,1170,23,1170,MONTCALM,23,1170,0,260,1170,433,873777.80972997,700572.81753828,G2601170,2601170,1867320809.42,195091.928299,Michigan,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,720.9765953018217,NA,NA
1900,Montcalm,260,1170,23,1170,MONTCALM,23,1170,0,260,1170,433,873777.80972997,700572.81753828,G2601170,2601170,1867320809.42,195091.928299,Michigan,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,720.9765953018217,NA,NA
1900,Montcalm,260,1170,23,1170,MONTCALM,23,1170,0,260,1170,433,873777.80972997,700572.81753828,G2601170,2601170,1867320809.42,195091.928299,Michigan,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,720.9765953018217,NA,NA
1900,Montcalm,260,1170,23,1170,MONTCALM,23,1170,0,260,1170,433,873777.80972997,700572.81753828,G2601170,2601170,1867320809.42,195091.928299,Michigan,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,720.9765953018217,NA,NA
1900,Montcalm,260,1170,23,1170,MONTCALM,23,1170,0,260,1170,433,873777.80972997,700572.81753828,G2601170,2601170,1867320809.42,195091.928299,Michigan,32754,0,10078569,243376,128135,371511,27.128588386346568,0,0,994430,1900,110.70503074636608,720.9765953018217,0,0
1900,Sussex,340,0370,12,370,SUSSEX,12,370,0,340,0370,2259,1759833.86335371,605943.89222482,G3400370,3400370,1388199887.92,159312.925121,New Jersey,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,535.9869732838272,NA,NA
1900,Sussex,340,0370,12,370,SUSSEX,12,370,0,340,0370,2259,1759833.86335371,605943.89222482,G3400370,3400370,1388199887.92,159312.925121,New Jersey,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,535.9869732838272,NA,NA
1900,Sussex,340,0370,12,370,SUSSEX,12,370,0,340,0370,2259,1759833.86335371,605943.89222482,G3400370,3400370,1388199887.92,159312.925121,New Jersey,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,535.9869732838272,NA,NA
1900,Sussex,340,0370,12,370,SUSSEX,12,370,0,340,0370,2259,1759833.86335371,605943.89222482,G3400370,3400370,1388199887.92,159312.925121,New Jersey,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,535.9869732838272,NA,NA
1900,Sussex,340,0370,12,370,SUSSEX,12,370,0,340,0370,2259,1759833.86335371,605943.89222482,G3400370,3400370,1388199887.92,159312.925121,New Jersey,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,535.9869732838272,NA,NA
1900,Sussex,340,0370,12,370,SUSSEX,12,370,0,340,0370,2259,1759833.86335371,605943.89222482,G3400370,3400370,1388199887.92,159312.925121,New Jersey,24134,0,8633230,178431,78465,256896,33.60593391878425,0,0,527770,1900,137.13746895919417,535.9869732838272,0,0
1900,Seward,200,1750,32,1750,SEWARD,32,1750,0,200,1750,1006,-426403.50193228,-23496.47301055,G2001750,2001750,1658928109.74,163456.732995,Kansas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,640.5157241204479,NA,NA
1900,Seward,200,1750,32,1750,SEWARD,32,1750,0,200,1750,1006,-426403.50193228,-23496.47301055,G2001750,2001750,1658928109.74,163456.732995,Kansas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,640.5157241204479,NA,NA
1900,Seward,200,1750,32,1750,SEWARD,32,1750,0,200,1750,1006,-426403.50193228,-23496.47301055,G2001750,2001750,1658928109.74,163456.732995,Kansas,822,0,762139,12715,109629,122344,6.22947590400837,0,0,2850,1900,25.420943827437643,640.5157241204479,0,0
1900,Jackson,370,0990,47,990,JACKSON,47,990,0,370,0990,2373,1156102.11575019,-169501.98093355,G3700990,3700990,1280771403.77,197806.945614,North Carolina,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,494.5086036591882,NA,NA
1900,Jackson,370,0990,47,990,JACKSON,47,990,0,370,0990,2373,1156102.11575019,-169501.98093355,G3700990,3700990,1280771403.77,197806.945614,North Carolina,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,494.5086036591882,NA,NA
1900,Jackson,370,0990,47,990,JACKSON,47,990,0,370,0990,2373,1156102.11575019,-169501.98093355,G3700990,3700990,1280771403.77,197806.945614,North Carolina,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,494.5086036591882,NA,NA
1900,Jackson,370,0990,47,990,JACKSON,47,990,0,370,0990,2373,1156102.11575019,-169501.98093355,G3700990,3700990,1280771403.77,197806.945614,North Carolina,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,494.5086036591882,NA,NA
1900,Jackson,370,0990,47,990,JACKSON,47,990,0,370,0990,2373,1156102.11575019,-169501.98093355,G3700990,3700990,1280771403.77,197806.945614,North Carolina,11853,0,1488512,55773,155283,211056,7.052687438404973,0,0,272350,1900,28.780265622153856,494.5086036591882,0,0
1900,Chilton,010,0210,41,210,CHILTON/BAKER,41,210,0,010,0210,2778,862215.53817493,-478337.3272303,G0100210,0100210,1814971185.03,208466.840608,Alabama,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,700.7642923233343,NA,NA
1900,Chilton,010,0210,41,210,CHILTON/BAKER,41,210,0,010,0210,2778,862215.53817493,-478337.3272303,G0100210,0100210,1814971185.03,208466.840608,Alabama,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,700.7642923233343,NA,NA
1900,Chilton,010,0210,41,210,CHILTON/BAKER,41,210,0,010,0210,2778,862215.53817493,-478337.3272303,G0100210,0100210,1814971185.03,208466.840608,Alabama,16522,0,1859880,80663,140808,221471,8.397848928302125,0,4966000,297790,1900,34.26953553834453,700.7642923233343,300.5689383851834,16.67618120151785
1900,Orange,510,1370,40,1370,ORANGE,40,1370,0,510,1370,1751,1549962.73276471,230762.39809215,G5101370,5101370,889421900.644,176267.017049,Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,343.4077157381236,NA,NA
1900,Orange,510,1370,40,1370,ORANGE,40,1370,0,510,1370,1751,1549962.73276471,230762.39809215,G5101370,5101370,889421900.644,176267.017049,Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,343.4077157381236,NA,NA
1900,Orange,510,1370,40,1370,ORANGE,40,1370,0,510,1370,1751,1549962.73276471,230762.39809215,G5101370,5101370,889421900.644,176267.017049,Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,343.4077157381236,NA,NA
1900,Orange,510,1370,40,1370,ORANGE,40,1370,0,510,1370,1751,1549962.73276471,230762.39809215,G5101370,5101370,889421900.644,176267.017049,Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,343.4077157381236,NA,NA
1900,Orange,510,1370,40,1370,ORANGE,40,1370,0,510,1370,1751,1549962.73276471,230762.39809215,G5101370,5101370,889421900.644,176267.017049,Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,343.4077157381236,NA,NA
1900,Orange,510,1370,40,1370,ORANGE,40,1370,0,510,1370,1751,1549962.73276471,230762.39809215,G5101370,5101370,889421900.644,176267.017049,Virginia,12571,0,3189722,103710,74311,178021,17.917672634127435,0,0,413760,1900,73.11757145693234,343.4077157381236,0,0
1900,Hamlin,460,0570,37,570,HAMLIN,37,570,0,460,0570,665,-94026.28863417,803204.45708625,G4600570,4600570,1393293149.76,154031.066671,South Dakota,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,537.9534926745282,NA,NA
1900,Hamlin,460,0570,37,570,HAMLIN,37,570,0,460,0570,665,-94026.28863417,803204.45708625,G4600570,4600570,1393293149.76,154031.066671,South Dakota,5945,0,5627046,237736,48480,286216,19.660137798026664,0,0,250770,1900,80.22813898063805,537.9534926745282,0,0
1900,Gogebic,260,0530,23,530,GOGEBIC,23,530,0,260,0530,97,485870.0514639,1011566.72741465,G2600530,2600530,2963036524.62,343935.334554,Michigan,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,1144.0347981443051,NA,NA
1900,Gogebic,260,0530,23,530,GOGEBIC,23,530,0,260,0530,97,485870.0514639,1011566.72741465,G2600530,2600530,2963036524.62,343935.334554,Michigan,16738,0,81554,1044,2657,3701,22.03566603620643,0,0,180,1900,89.92207966421994,1144.0347981443051,0,0
1900,Belknap,330,0010,4,10,BELKNAP,4,10,0,330,0010,2742,1955988.64501553,928165.59340477,G3300010,3300010,1213535450.02,170873.170989,New Hampshire,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,468.5486567812854,NA,NA
1900,Belknap,330,0010,4,10,BELKNAP,4,10,0,330,0010,2742,1955988.64501553,928165.59340477,G3300010,3300010,1213535450.02,170873.170989,New Hampshire,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,468.5486567812854,NA,NA
1900,Belknap,330,0010,4,10,BELKNAP,4,10,0,330,0010,2742,1955988.64501553,928165.59340477,G3300010,3300010,1213535450.02,170873.170989,New Hampshire,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,468.5486567812854,NA,NA
1900,Belknap,330,0010,4,10,BELKNAP,4,10,0,330,0010,2742,1955988.64501553,928165.59340477,G3300010,3300010,1213535450.02,170873.170989,New Hampshire,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,468.5486567812854,NA,NA
1900,Belknap,330,0010,4,10,BELKNAP,4,10,0,330,0010,2742,1955988.64501553,928165.59340477,G3300010,3300010,1213535450.02,170873.170989,New Hampshire,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,468.5486567812854,NA,NA
1900,Belknap,330,0010,4,10,BELKNAP,4,10,0,330,0010,2742,1955988.64501553,928165.59340477,G3300010,3300010,1213535450.02,170873.170989,New Hampshire,19526,0,4872861,60278,145771,206049,23.649039791505903,0,0,64300,1900,96.5058572143891,468.5486567812854,0,0
1900,Antrim,260,0090,23,90,ANTRIM,23,90,0,260,0090,79,853289.63572762,887631.5739038,G2600090,2600090,1360073373.63,180140.613881,Michigan,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,525.1272654027745,NA,NA
1900,Antrim,260,0090,23,90,ANTRIM,23,90,0,260,0090,79,853289.63572762,887631.5739038,G2600090,2600090,1360073373.63,180140.613881,Michigan,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,525.1272654027745,NA,NA
1900,Antrim,260,0090,23,90,ANTRIM,23,90,0,260,0090,79,853289.63572762,887631.5739038,G2600090,2600090,1360073373.63,180140.613881,Michigan,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,525.1272654027745,NA,NA
1900,Antrim,260,0090,23,90,ANTRIM,23,90,0,260,0090,79,853289.63572762,887631.5739038,G2600090,2600090,1360073373.63,180140.613881,Michigan,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,525.1272654027745,NA,NA
1900,Antrim,260,0090,23,90,ANTRIM,23,90,0,260,0090,79,853289.63572762,887631.5739038,G2600090,2600090,1360073373.63,180140.613881,Michigan,16568,0,2447490,55524,50803,106327,23.0185183443528,0,0,142590,1900,93.93285580350631,525.1272654027745,0,0
1900,Morris,480,3430,49,3430,MORRIS,49,3430,0,480,3430,1506,117528.1254273,-490053.56295631,G4803430,4803430,669883033.084,160463.748175,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,258.64328507824695,NA,NA
1900,Morris,480,3430,49,3430,MORRIS,49,3430,0,480,3430,1506,117528.1254273,-490053.56295631,G4803430,4803430,669883033.084,160463.748175,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,258.64328507824695,NA,NA
1900,Morris,480,3430,49,3430,MORRIS,49,3430,0,480,3430,1506,117528.1254273,-490053.56295631,G4803430,4803430,669883033.084,160463.748175,Texas,8220,0,1030081,49560,53343,102903,10.010213502035898,0,3214500,244190,1900,40.84919486921423,258.64328507824695,391.05839416058393,13.163929726852041
1900,St Joseph,180,1410,22,1410,ST JOSEPH,22,1410,0,180,1410,759,801805.35325173,502228.8256675,G1801410,1801410,1193905679.42,155422.28172,Indiana,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,460.96955997994917,NA,NA
1900,St Joseph,180,1410,22,1410,ST JOSEPH,22,1410,0,180,1410,759,801805.35325173,502228.8256675,G1801410,1801410,1193905679.42,155422.28172,Indiana,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,460.96955997994917,NA,NA
1900,St Joseph,180,1410,22,1410,ST JOSEPH,22,1410,0,180,1410,759,801805.35325173,502228.8256675,G1801410,1801410,1193905679.42,155422.28172,Indiana,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,460.96955997994917,NA,NA
1900,St Joseph,180,1410,22,1410,ST JOSEPH,22,1410,0,180,1410,759,801805.35325173,502228.8256675,G1801410,1801410,1193905679.42,155422.28172,Indiana,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,460.96955997994917,NA,NA
1900,St Joseph,180,1410,22,1410,ST JOSEPH,22,1410,0,180,1410,759,801805.35325173,502228.8256675,G1801410,1801410,1193905679.42,155422.28172,Indiana,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,460.96955997994917,NA,NA
1900,St Joseph,180,1410,22,1410,ST JOSEPH,22,1410,0,180,1410,759,801805.35325173,502228.8256675,G1801410,1801410,1193905679.42,155422.28172,Indiana,58881,0,16837567,210597,56110,266707,63.13132763669495,0,0,1282040,1900,257.6232669222357,460.96955997994917,0,0
1900,Sullivan,180,1530,22,1530,SULLIVAN,22,1530,0,180,1530,765,734748.28356971,211275.07062274,G1801530,1801530,1175962883.55,164507.688481,Indiana,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,454.04180776335687,NA,NA
1900,Sullivan,180,1530,22,1530,SULLIVAN,22,1530,0,180,1530,765,734748.28356971,211275.07062274,G1801530,1801530,1175962883.55,164507.688481,Indiana,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,454.04180776335687,NA,NA
1900,Sullivan,180,1530,22,1530,SULLIVAN,22,1530,0,180,1530,765,734748.28356971,211275.07062274,G1801530,1801530,1175962883.55,164507.688481,Indiana,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,454.04180776335687,NA,NA
1900,Sullivan,180,1530,22,1530,SULLIVAN,22,1530,0,180,1530,765,734748.28356971,211275.07062274,G1801530,1801530,1175962883.55,164507.688481,Indiana,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,454.04180776335687,NA,NA
1900,Sullivan,180,1530,22,1530,SULLIVAN,22,1530,0,180,1530,765,734748.28356971,211275.07062274,G1801530,1801530,1175962883.55,164507.688481,Indiana,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,454.04180776335687,NA,NA
1900,Sullivan,180,1530,22,1530,SULLIVAN,22,1530,0,180,1530,765,734748.28356971,211275.07062274,G1801530,1801530,1175962883.55,164507.688481,Indiana,26005,0,11033780,227785,44227,272012,40.56357807743776,0,0,2177270,1900,165.52988656444137,454.04180776335687,0,0
